title,url,discounted_price,original_price
Arotek 8 LED Solar Bright Waterproof Lights Security Night Light HLT-516381,https://web.archive.org/web/20160902073610/http:/www.tinydeal.com/arotek-8-led-solar-bright-waterproof-lights-security-night-light-p-161017.html,$15.36 ,$9.99
2pcs Stainless Steel Vacuum Sealed Red Wine Bottle Stopper Spout KB-510170,https://web.archive.org/web/20160902073610/http:/www.tinydeal.com/2pcs-stainless-steel-vacuum-sealed-red-wine-bottle-stopper-spout-p-158727.html,$3.92 ,$3.80
"OUKITEL K6000 PRO 5.5"" FHD 3GB RAM MTK6753 Android 6.0 4G Phone P04-K6000P",https://web.archive.org/web/20160902073610/http:/www.tinydeal.com/oukitel-k6000-pro-55-fhd-3gb-ram-mtk6753-android-60-4g-phone-p-159296.html,$196.24 ,$162.88
Fashion Titanium Steel Finger Ring with Chain Decor for Men NAF-237268,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/fashion-titanium-steel-finger-ring-with-chain-decor-for-men-p-106627.html,$4.14 ,$3.09
Casual Duck Down Gore-tex/Water Resistant Purity Puffer Coats NWJ-241921,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/casual-duck-down-gore-texwater-resistant-purity-puffer-coats-p-107742.html,$49.83 ,$46.71
"Планшет (CUBE) U25GT 7"" Android 4.2.2 8GB RK3168 2-ядерный L-193334",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/cube-u25gt-7-android-422-8gb-rk3168-dual-core-tablet-pc-p-94782.html,$76.99 ,$76.11
Chic Quartz Wristwatch with Alloy Band for Woman WWM-206686,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/chic-quartz-wristwatch-with-alloy-band-for-woman-p-97714.html,$8.95 ,$8.49
Purity Floral Lace Mid Sleeve Crewneck Tunic Elegant Dresses NWO-210422,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/purity-floral-lace-mid-sleeve-crewneck-tunic-elegant-dresses-p-99076.html,$17.59 ,$15.80
"Планшет (ALLFINE) Fine10 Joy 10.1"" IPS Android 4.1 16GB L-197595",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/allfine-fine10-joy-101-ips-android-41-quad-core-16gb-tablet-p-96119.html,$247.13 ,$176.99
"(IPPO) Q9 Pro 9"" HD экран Android 4.2.2 A20 2-ядерный 8GB L-216689",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/ippo-q9-pro-9-hd-screen-android-422-a20-dual-core-8gb-table-p-100918.html,$103.23 ,$99.99
8-Color Moisturizing Lip Gloss HCI-216491,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/8-color-moisturizing-lip-gloss-p-100932.html,$8.39 ,$5.05
Wired Game Controller for XBOX 360 GBX-241823,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/wired-game-controller-for-xbox-360-p-107955.html,$49.41 ,$24.71
(CURREN) Genuine Leather Strap Quartz Watch Timepiece f Men WMN-250517,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/curren-genuine-leather-strap-quartz-watch-timepiece-f-men-p-110601.html,$7.49 ,$6.36
Magic Charcoal Blackhead Remover for Girls HCI-76676,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/magic-charcoal-blackhead-remover-for-girls-p-53602.html,$4.30 ,$4.21
"(AINOL) NOVO7 Eos 7"" IPS Screen Android 4.0 Dual-core 3G Phablet L-234737",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/ainol-novo7-eos-7-ips-screen-android-40-dual-core-3g-phablet-p-106495.html,$181.55 ,$149.11
Evening Special Lace Purity Floral Garters Sexy Lingerie NUL-246504,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/evening-special-lace-purity-floral-garters-sexy-lingerie-p-109255.html,$7.48 ,$3.74
PES 2013 Analog Controller Wireless Controller for PS1 PS2 GP2-109329,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/pes-2013-analog-controller-wireless-controller-for-ps1-ps2-p-65207.html,$23.97 ,$11.99
"(IPPO) V7 7"" HD экран Android 4.2.2 RK3026 Dual-core 4GB L-245534",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/ippo-v7-7-android-422-rk3026-dual-core-4gb-tablet-pc-w-otg-p-109524.html,$138.27 ,$69.11
(TOGEX) Cool мужские кварцевые часы WMN-115948,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/togex-cool-wide-band-quartz-watch-for-men-p-68392.html,$4.79 ,$4.29
Warm Cotton Duck Down Patchwork Jacket Coats With Hoodie for Men NMD-249082,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/warm-cotton-duck-down-patchwork-jacket-coats-with-hoodie-for-men-p-110327.html,$61.61 ,$53.11
2 x Rubber Elastomer Feet Thumb Protector HBI-236968,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/2-x-rubber-elastomer-feet-thumb-protector-p-106619.html,$4.51 ,$3.60
(MARCAS) Pair of Titanium Steel Gold-plating Earrings for Female NAF-226250,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/marcas-pair-of-titanium-steel-gold-plating-earrings-for-female-p-103307.html,$3.29 ,$2.55
"2-in-1 7"" Android 4.0 4GB WiFi Netbook w/2.4 GHz Mouse KB-248341",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/2-in-1-7-android-40-4gb-wifi-netbook-w24-ghz-mouse-p-110273.html,$91.89 ,$82.38
(BK) 6 x 7ml Fluorescent Nail Polish Nail Art HLC-224337,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/bk-6-x-7ml-fluorescent-nail-polish-nail-art-p-102997.html,$10.35 ,$8.64
7 x Memorial Crystal Dragon Ball - Large FTY-247251,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/7-x-memorial-crystal-dragon-ball-large-p-110054.html,$27.54 ,$22.59
Cool Camera Pattern Key Ring with Sound & Light FKC-246417,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/cool-camera-pattern-key-ring-with-sound-light-p-109730.html,$4.72 ,$2.35
"4.0"" 2 SIM 4 Band разблокированный мобильный телефон P05-I9300JX",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/40-2-sim-4-band-mobile-cell-phone-w-tvjavabluetooth-wifi-p-68381.html,$45.49 ,$41.99
"7"" 4GB E-Book Reader Portable Media Player PDF Reader - White B-181643",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/7-4gb-e-book-reader-portable-media-player-pdf-reader-white-p-90832.html,$59.10 ,$52.99
"(IPPO) F9 9"" Android 4.1 MTK8377 два-ядра 3G фаблет L-219069",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/ippo-f9-9-android-41-mtk8377-dual-core-3g-tablet-phone-p-101241.html,$172.66 ,$162.49
MERCURY MW300R 300Mbps IEE802.11n/b/g Wireless Router CNP-242616,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/mercury-mw300r-300mbps-iee80211nbg-wireless-router-p-108836.html,$24.06 ,$21.65
Mini Rechargeable 3.5-CH RC Helicopter with Gyroscope FAP-249778,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/mini-rechargeable-35-ch-rc-helicopter-with-gyroscope-p-110919.html,$26.90 ,$22.86
Складная  беспроводные гарнитура с кабелем mini USB  CHS-166116,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/folding-design-card-wireless-headphone-headset-earpieces-p-86473.html,$17.56 ,$14.99
"(ONDA) V975 9.7"" Retina IPS Android 4.2 Quad-core Tablet PC L-237415",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/onda-v975-97-retina-ips-android-422-quad-core-tablet-pc-p-107522.html,$261.30 ,$223.99
4 x Cartoon Anime Dragon Ball Figure Assembling Doll FTY-245539,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/4-x-cartoon-anime-dragon-ball-figure-assembling-doll-p-109374.html,$17.40 ,$14.09
"Планшет (ALLFINE) Fine11 Wide 11.6"" Android 4.1 4-х ядерный  L-208592",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/allfine-fine11-wide-116-android-41-rk3188-quad-core-tablet-p-98573.html,$365.27 ,$261.61
"(ZOPO) ZP980S 5.0"" FHD Gorilla Glass MTK6589T Android 4.2 Phone P07-ZP980S",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/zopo-zp980s-50-fhd-gorilla-glass-mtk6589t-android-42-phone-p-108958.html,$319.99 ,$299.99
"(IPPO) P7 7"" Android 4.2.2 8GB MTK8389 3G фаблет с GPS TV L-244781",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/ippo-p7-7-android-422-8gb-mtk8389-3g-phablet-w-gps-tv-p-109080.html,$156.07 ,$142.99
FC30 Dual-mode Bluetooth GamePad for PS3/ PC / iPhone/ Android GWI-234878,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/fc30-dual-mode-bluetooth-gamepad-for-ps3-pc-iphone-android-p-106798.html,$43.62 ,$33.15
Magnetic Electric Eyes Massager - 9-Mode HKH-241907,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/9-mode-magnetic-electric-eyes-massager-p-108059.html,$27.64 ,$11.02
"(ONDA) V819 Mini 7.9"" IPS Android 4.2 Quad-core 16GB Tablet L-237414",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/onda-v819-mini-79-ips-android-422-quad-core-16gb-tablet-p-107516.html,$189.07 ,$150.99
"(ONDA) V972 9.7"" Retina Android 4.1 32GB 4-ядра Планшет L-185560",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/onda-v972-97-retina-android-41-32gb-quad-core-tablet-pc-p-92076.html,$258.89 ,$234.49
MK809III Android 4.2 RK3188 ТВ приставка+ WiFi+HDMI+ Bluetooth TTH-204364,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/mk809iii-android-42-rk3188-tv-box-w-wifi-hdmi-bluetooth2g8g-p-97447.html,,
"Телефон (ZOPO) ZPC3 5.0"" FHD MTK6589T Android 4.2.1 3G  P05-ZPC3",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/zopo-zpc3-50-fhd-mtk6589t-android-421-3g-phone-p-102607.html,$279.99 ,$269.99
"Планшет 7"" Android 4.1 4 ГБ Wi-Fi Камера CPU 1.2 ГГц  L-162947",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/7-android-41-4gb-tablet-pc-w-wifi-camera-cpu-12ghz-blue-p-85536.html,$64.60 ,$60.99
(B-LINK) 802.11 b/ g/ n 150Mbps USB Wireless WiFi Adapter CNP-91905,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/b-link-80211-b-g-n-150mbps-usb-wireless-wifi-adapter-p-60031.html,$6.47 ,$5.31
3D-Men Style Stand for iPhone Cell Phone MHD-237051,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/3d-men-style-stand-for-iphone-cell-phone-p-109164.html,$3.00 ,$2.25
Round 3-mode LED Clip-on Pet Safety Light Pendant HPA-245057,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/round-3-mode-led-clip-on-pet-safety-light-pendant-p-109938.html,$3.13 ,$2.73
Multifunctional Rechargeable Hair Clipper - Color Assorted HBI-88179,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/multifunctional-rechargeable-hair-clipper-color-assorted-p-58363.html,$18.94 ,$17.21
Waterproof Binary Unisex LED Watch w/(AM/PM Time + Date Display) WUS-242839,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/waterproof-binary-unisex-led-watch-wampm-time-date-display-p-108435.html,$13.04 ,$10.59
Stainless Steel High Strength Ultralight Portable Wire Cutter QCH-249070,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/stainless-steel-high-strength-ultralight-portable-wire-cutter-p-110230.html,$2.61 ,$2.09
Flower Pattern Dial Quartz Watch w/ PU Leather Strap f Women WWM-238671,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/flower-pattern-dial-quartz-watch-w-pu-leather-strap-f-women-p-107275.html,$3.70 ,$3.10
New Quartz Watch Wrist Watch w/ PU Leather Band f Woman WWM-180731,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/new-quartz-watch-wrist-watch-w-pu-leather-band-f-woman-p-91080.html,$4.67 ,$3.90
Girl Version Imitated Vaginal Masturbators for Male Men HNM-233493,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/girl-version-imitated-vaginal-masturbators-for-male-men-p-107109.html,$21.71 ,$16.99
55g Flawless Nude Makeup Cosmetic BB Cream -Pink Beige HCI-132788,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/55g-flawless-nude-makeup-cosmetic-bb-cream-pink-beige-p-73968.html,$4.01 ,$3.36
"(UMI) C1 6.44"" LTPS FHD OGS Screen MTK6589T Android 4.2 Phone P07-UMC1",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/umi-c1-cross-644-ltps-fhd-ogs-mtk6589t-android-42-phone-p-111129.html,$399.99 ,$349.99
Stylish Bracelet Quartz Watch w/ 3 False Sub-dial f Women WWM-241857,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/stylish-bracelet-quartz-watch-w-3-false-sub-dial-f-women-p-107996.html,$11.38 ,$9.56
3.5mm Male to 3.5mm Male Jack Audio Extended Cable MCB-211528,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/35mm-male-to-35mm-male-jack-audio-extended-cable-125mm-p-99561.html,$2.31 ,$2.00
"2.7"" LCD 1080PFHD 140°Wide Angle Car DVR Driving Recorder w/HDMI VDV-223829",https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/27-lcd-1080pfhd-140°wide-angle-car-dvr-driving-recorder-whdmi-p-102658.html,$44.55 ,$39.85
(HTM)  X5292 3.5“ preadtrum S7710 Android 2.3.6 3G Smart Phone P081-X5292,https://web.archive.org/web/20131113073653/http://www.tinydeal.com/ru/htm-x5292-35“-preadtrum-s7710-android-236-3g-smart-phone-p-111825.html,$59.99 ,$52.99
100-LED 10M 220-240V 8-Mode Christmas LED String Lights HLD-231919,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/100-led-10m-220-240v-8-mode-christmas-led-string-lights-p-105635.html,$11.73 ,$5.26
8-Color Moisturizing Lip Gloss HCI-216491,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/8-color-moisturizing-lip-gloss-p-100932.html,$8.39 ,$5.05
"(IPPO) V7 7"" HD экран Android 4.2.2 RK3026 Dual-core 4GB L-245534",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ippo-v7-7-android-422-rk3026-dual-core-4gb-tablet-pc-w-otg-p-109524.html,$138.27 ,$72.99
"4.3"" Ultra-thin 8GB Game Console with AV-Out/Camera - Black GM5-256455",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/43-ultra-thin-8gb-game-console-with-av-outcamera-black-p-112419.html,$39.71 ,$35.74
Gold Plating Wheatear Style Necklace Neck Chain Jewelry for Men NAF-254204,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/gold-plating-wheatear-style-necklace-neck-chain-jewelry-for-men-p-111809.html,$9.31 ,$6.75
"Телефон (ZOPO) ZPC3 5.0"" FHD MTK6589T Android 4.2.1 3G  P05-ZPC3",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/zopo-zpc3-5-fhd-mtk6589t-android-421-3g-phone-p-102607.html,$279.99 ,$249.99
"(AINOL) NOVO8 Mini 7.85"" Android 4.1.1 Dual-core 8GB Tablet PC L-249652",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ainol-novo8-mini-785-android-411-dual-core-8gb-tablet-pc-p-110995.html,$180.19 ,$89.99
"(FEITENG) H9000 4"" Spreadtrum SP6820 Android 2.3.6 WiFi Phone P07-0009H",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/feiteng-h9000-4-spreadtrum-sp6820-android-236-wifi-phone-p-112628.html,$109.99 ,$53.99
100-LED 10M 220-240V 8-Mode Christmas LED String Lights HLD-231922,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/100-led-10m-220-240v-8-mode-christmas-led-string-lights-p-105584.html,$12.03 ,$6.01
"(XIAOCAI) X800 4"" MTK6572 Android 4.2.2 Dual Core WiFi 3G Phone P01-X800",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/xiaocai-x800-4-mtk6572-android-422-dual-core-wifi-3g-phone-p-112365.html,$159.99 ,$99.99
Women's PU Leather Quartz Bracelet Watch Wristlet w/ Rivet Decor WWM-153114,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/womens-pu-leather-quartz-bracelet-watch-wristlet-w-rivet-decor-p-81774.html,$5.42 ,$5.22
"Seagate Expansion 1TB 2.5"" USB 3.0 Mobile Hard Disk Drive HDD CHP-199025",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/seagate-expansion-1tb-25-usb-30-mobile-hard-disk-drive-hdd-p-95979.html,$101.48 ,$89.44
(SPOVAN) Men's Sports Digital Watch w/ Altimeter/Barometer WMN-247286,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/spovan-mens-sports-digital-watch-w-altimeterbarometer-p-110002.html,$156.99 ,$126.99
Mini Exquisite 4-String Wooden Guitar with Pick for Music Lovers FMS-239533,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/mini-exquisite-4-string-wooden-guitar-with-pick-for-music-lovers-p-107679.html,$19.18 ,$15.59
(CURREN) Genuine Leather Quartz Wrist Watch w/ Date for Men WMN-233363,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/curren-genuine-leather-quartz-wrist-watch-w-date-for-men-p-105551.html,$11.57 ,$10.39
"Factory Direct 7"" Android 4.1.1 RK3066 Dual-core 4GB Tablet ETC-266906",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/factory-direct-7-android-411-rk3066-dual-core-4gb-tablet-p-114630.html,$89.99 ,$58.99
Fashion Quartz Watch w/ Knitted PU Leather Band for Lady WWM-180705,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/fashion-quartz-watch-w-knitted-pu-leather-band-for-lady-p-91078.html,$4.67 ,$3.69
Plastic Shaker Bottle Blender Bottle HLI-156098,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/plastic-shaker-bottle-blender-bottle-p-82990.html,$6.00 ,$5.44
X3-02 4-Axis 3D 2.4GHz Wireless UFO RC Helicopter Toy for Kids FAP-204294,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/x3-02-4-axis-3d-24ghz-wireless-ufo-rc-helicopter-toy-for-kids-p-97112.html,$54.18 ,$46.28
"(IPPO) X9 9"" Android 4.2.2 8GB A20 2-ядерный планшет с WiFi L-234122",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ippo-x9-9-android-422-8gb-a20-dual-core-tablet-pc-w-wifi-p-105756.html,$178.95 ,$97.29
"(PIPO) M8HD WiFi Version 10.1"" Android 4.2.2 16GB RK3188 Tablet  L-255870",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/pipo-m8hd-wifi-version-101-android-422-16gb-rk3188-tablet-p-112669.html,$269.99 ,$256.69
(ALIKE) 50M Waterproof Analog-digital Watch with Alarm for Men WMN-234983,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/alike-50m-waterproof-analog-digital-watch-with-alarm-for-men-p-106259.html,$25.00 ,$9.99
Black Headset with MIC for Xbox 360 LIVE GBX-197909,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/black-headset-with-mic-for-xbox-360-live-p-95680.html,$10.09 ,$8.12
"2.7"" LCD 1080PFHD 140°Wide Angle Car DVR Driving Recorder w/HDMI VDV-223829",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/27-lcd-1080pfhd-140°wide-angle-car-dvr-driving-recorder-whdmi-p-102658.html,$44.55 ,$39.85
Cleverish Solar Powered Key Ring with Flashlight FSI-205972,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/cleverish-solar-powered-key-ring-with-flashlight-p-97904.html,$1.99 ,$1.69
Bicycle Universal Spider Phone Holder SBK-258906,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/bicycle-universal-spider-phone-holder-p-112797.html,$6.46 ,$4.54
MERCURY MW300R 300Mbps IEE802.11n/b/g Wireless Router CNP-242616,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/mercury-mw300r-300mbps-iee80211nbg-wireless-router-p-108836.html,$24.06 ,$21.65
SHO-ME 525+ 360 Degrees Radar Detector for Car - Black RGP-251656,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/sho-me-525-360-degrees-radar-detector-for-car-black-p-111251.html,$56.81 ,$50.95
Protective Soft Silicone Case for Sony PS4 Controller EVG-261378,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/protective-soft-silicone-case-for-sony-ps4-controller-p-113968.html,$3.05 ,$2.44
7-in-1 Makeup Brushes Cosmetic Brushes Set HBI-242280,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/7-in-1-makeup-brushes-cosmetic-brushes-set-color-assorted-p-108063.html,$6.35 ,$5.39
"4.3"" Double Rocker 4GB Game Console with AV-Out/Camera –  Black GM5-256536",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/43-double-rocker-4gb-game-console-with-av-outcamera-–-black-p-112780.html,$39.89 ,$37.90
"(OUCCA) DV-T95 2.7"" 16MP COMS 720P HD 16X Digital Zoom Camcorder VDV-221189",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/oucca-dv-t95-27-16mp-coms-720p-hd-16x-digital-zoom-camcorder-p-101689.html,$63.59 ,$58.99
"(DOOGEE) MAX DG650 6.5"" MTK6589T Android 4.2.2 Phone P07-DG650",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/doogee-max-dg650-65-mtk6589t-android-422-phone-p-114399.html,$399.99 ,$329.99
"(AOSON) M33 9.7"" Capacitive Retina Screen Quad-Core 16G Table PC L-186751",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/aoson-m33-97-capacitive-retina-screen-quad-core-16g-table-pc-p-92086.html,$250.57 ,$220.69
Stylish PU Leather Quartz Bracelet Wrist Watch for Women WWM-255919,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/stylish-pu-leather-quartz-bracelet-wrist-watch-for-women-p-112280.html,$5.13 ,$4.49
(PE) 7ml Glow In The Dark Nail Polish Nail Varnish BBI-262066,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/pe-7ml-glow-in-the-dark-nail-polish-nail-varnish-p-114148.html,$2.99 ,$1.89
"(JIAKE) MINI9500 4"" Spreadtrum SP6820 Android 2.3.6 WiFi Phone P07-JK809",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/jiake-mini9500-4-spreadtrum-sp6820-android-236-wifi-phone-p-108735.html,$129.99 ,$59.99
"(IPPO) F978 9.7"" Android 4.2 MTK8389 3G Tablet Phone w/ GPS TV L-234515",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ippo-f978-97-android-42-mtk8389-3g-tablet-phone-w-gps-tv-p-106282.html,$243.40 ,$219.99
(IK COLOURING) Mechanical Watch w/ Genuine Leather Strap f Men WMN-238561,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ik-colouring-mechanical-watch-w-genuine-leather-strap-f-men-p-107021.html,$55.91 ,$54.54
"(GPAD) G10D 7"" Android 4.0 4GB Tablet PC + Screen Protector KB-253207",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/gpad-g10d-7-android-40-4gb-tablet-pc-screen-protector-p-113054.html,$78.75 ,$59.19
Fashion Cotton-Padded Warm Pet Clothes Winter Dog Clothes HPA-227663,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/fashion-cotton-padded-warm-pet-clothes-winter-dog-clothes-p-106066.html,$14.82 ,$9.59
"7"" Android 4.0 2160P 4GB Tablet PC + Free Gift Screen Protector KB-253206",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/7-android-40-2160p-4gb-tablet-pc-free-gift-screen-protector-p-113053.html,$69.33 ,$57.19
"(FEITENG) H9000 4"" Spreadtrum SP6820 Android 2.3.6 WiFi Phone P01-0009H",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/feiteng-h9000-4-spreadtrum-sp6820-android-236-wifi-phone-p-112675.html,$109.99 ,$53.99
Stylish Bracelet Quartz Watch w/ 3 False Sub-dial f Women WWM-241857,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/stylish-bracelet-quartz-watch-w-3-false-sub-dial-f-women-p-107996.html,$11.38 ,$9.56
1m Lightning Cable w/ EU Adapter f iPhone 5/ 5s/ 5c - Golden EPACG-260745,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/1m-lightning-cable-w-eu-adapter-f-iphone-5-5s-5c-golden-p-113185.html,$9.69 ,$5.48
Magnetic Electric Eyes Massager - 9-Mode HKH-241907,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/9-mode-magnetic-electric-eyes-massager-p-108059.html,$27.64 ,$11.02
(BK) 6 x 7ml Fluorescent Nail Polish Nail Art HLC-224337,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/bk-6-x-7ml-fluorescent-nail-polish-nail-art-p-102997.html,$10.35 ,$8.64
"(XIAOCAI) X800 4"" MTK6572 Android 4.2.2 Dual Core WiFi 3G Phone P04-X800JA",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/xiaocai-x800-4-mtk6572-android-422-dual-core-wifi-3g-phone-p-113724.html,$159.99 ,$99.99
2pcs Christmas Series Mural Static Cling Window Stickers HDS-257083,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/2pcs-christmas-series-mural-static-cling-window-stickers-p-112375.html,$7.99 ,$3.69
19pcs Rose Soap Flower Bath Confetti - Color Assorted HLI-142198,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/19pcs-rose-soap-flower-bath-confetti-color-assorted-p-77554.html,$20.49 ,$10.15
PU Leather Case Protective Case f Sony Xperia Z1 MLC-251661,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/pu-leather-case-protective-case-f-sony-xperia-z1-p-111417.html,$6.99 ,$4.89
"4.3"" Double Rocker 8GB Game Console with AV-Out/Camera - Blue GM5-256544",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/43-double-rocker-8gb-game-console-with-av-outcamera-blue-p-112545.html,$40.89 ,$36.80
"Планшет (ALLFINE) Fine11 Wide 11.6"" Android 4.1 4-х ядерный  L-208592",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/allfine-fine11-wide-116-android-41-rk3188-quad-core-tablet-p-98573.html,$365.27 ,$261.61
"(XIAOCAI) X800 4"" MTK6572 Android 4.2.2 Dual Core WiFi 3G Phone P07-X800",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/xiaocai-x800-4-mtk6572-android-422-dual-core-wifi-3g-phone-p-112369.html,$159.99 ,$99.99
Electric Foot Callous Dry Skin Remover HHI-262108,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/electric-foot-callous-dry-skin-remover-p-113976.html,$11.29 ,$9.99
"(IPPO) C10 Pro 10.1"" IPS 16GB A31s Quad-core 3G Tablet Phone L-251445",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ippo-c10-pro-101-ips-16gb-a31s-quad-core-3g-tablet-phone-p-111298.html,$228.49 ,$221.79
